season,playerId,player,team,conference,category,statType,stat
2024,5155398,Grayson Saunier,Dartmouth,Ivy,passing,COMPLETIONS,47
2024,5155398,Grayson Saunier,Dartmouth,Ivy,passing,INT,1
2024,5155398,Grayson Saunier,Dartmouth,Ivy,passing,PCT,0.635
2024,5155398,Grayson Saunier,Dartmouth,Ivy,passing,TD,5
2024,5155398,Grayson Saunier,Dartmouth,Ivy,passing,YDS,533
2024,5155398,Grayson Saunier,Dartmouth,Ivy,passing,YPA,7.2
2024,5155428,Emmanuel Baskerville,Hampton,CAA,passing,ATT,1
2024,5155428,Emmanuel Baskerville,Hampton,CAA,passing,COMPLETIONS,1
2024,5155428,Emmanuel Baskerville,Hampton,CAA,passing,INT,0
2024,5155428,Emmanuel Baskerville,Hampton,CAA,passing,PCT,1.000
2024,5155428,Emmanuel Baskerville,Hampton,CAA,passing,TD,0
2024,5155428,Emmanuel Baskerville,Hampton,CAA,passing,YDS,-2
2024,5155428,Emmanuel Baskerville,Hampton,CAA,passing,YPA,-2.0
2024,5155528,Jerry Kaminski,North Dakota,MVFC,passing,ATT,5
2024,5155528,Jerry Kaminski,North Dakota,MVFC,passing,COMPLETIONS,4
2024,5155528,Jerry Kaminski,North Dakota,MVFC,passing,INT,0
2024,5155528,Jerry Kaminski,North Dakota,MVFC,passing,PCT,0.800
2024,5155528,Jerry Kaminski,North Dakota,MVFC,passing,TD,0
2024,5155528,Jerry Kaminski,North Dakota,MVFC,passing,YDS,28
2024,5155528,Jerry Kaminski,North Dakota,MVFC,passing,YPA,5.6
2024,5155864,Julian Dugger,Pittsburgh,ACC,passing,ATT,13
2024,5155864,Julian Dugger,Pittsburgh,ACC,passing,COMPLETIONS,7
2024,5155864,Julian Dugger,Pittsburgh,ACC,passing,INT,1
2024,5155864,Julian Dugger,Pittsburgh,ACC,passing,PCT,0.538
2024,5155864,Julian Dugger,Pittsburgh,ACC,passing,TD,2
2024,5155864,Julian Dugger,Pittsburgh,ACC,passing,YDS,72
2024,5155864,Julian Dugger,Pittsburgh,ACC,passing,YPA,5.5
2024,5155943,James Murphy,Brown,Ivy,passing,ATT,52
2024,5155943,James Murphy,Brown,Ivy,passing,COMPLETIONS,35
2024,5155943,James Murphy,Brown,Ivy,passing,INT,1
2024,5155943,James Murphy,Brown,Ivy,passing,PCT,0.673
2024,5155943,James Murphy,Brown,Ivy,passing,TD,2
2024,5155943,James Murphy,Brown,Ivy,passing,YDS,374
2024,5155943,James Murphy,Brown,Ivy,passing,YPA,7.2
2024,5156006,Ruben Lee II,Mississippi Valley State,SWAC,passing,ATT,34
2024,5156006,Ruben Lee II,Mississippi Valley State,SWAC,passing,COMPLETIONS,18
2024,5156006,Ruben Lee II,Mississippi Valley State,SWAC,passing,INT,1
2024,5156006,Ruben Lee II,Mississippi Valley State,SWAC,passing,PCT,0.529
2024,5156006,Ruben Lee II,Mississippi Valley State,SWAC,passing,TD,2
2024,5156006,Ruben Lee II,Mississippi Valley State,SWAC,passing,YDS,249
2024,5156006,Ruben Lee II,Mississippi Valley State,SWAC,passing,YPA,7.3
2024,5156090,Dylan Laible,Tennessee Tech,Big South-OVC,passing,ATT,147
2024,5156090,Dylan Laible,Tennessee Tech,Big South-OVC,passing,COMPLETIONS,84
2024,5156090,Dylan Laible,Tennessee Tech,Big South-OVC,passing,INT,4
2024,5156090,Dylan Laible,Tennessee Tech,Big South-OVC,passing,PCT,0.571
2024,5156090,Dylan Laible,Tennessee Tech,Big South-OVC,passing,TD,4
2024,5156090,Dylan Laible,Tennessee Tech,Big South-OVC,passing,YDS,913
2024,5156090,Dylan Laible,Tennessee Tech,Big South-OVC,passing,YPA,6.2
2024,5156245,Richard Torres,Incarnate Word,Southland,passing,ATT,10
2024,5156245,Richard Torres,Incarnate Word,Southland,passing,COMPLETIONS,5
2024,5156245,Richard Torres,Incarnate Word,Southland,passing,INT,1
2024,5156245,Richard Torres,Incarnate Word,Southland,passing,PCT,0.500
2024,5156245,Richard Torres,Incarnate Word,Southland,passing,TD,1
2024,5156245,Richard Torres,Incarnate Word,Southland,passing,YDS,64
2024,5156245,Richard Torres,Incarnate Word,Southland,passing,YPA,6.4
2024,5156255,JT Fayard,Northwestern State,Southland,passing,ATT,158
2024,5156255,JT Fayard,Northwestern State,Southland,passing,COMPLETIONS,76
2024,5156255,JT Fayard,Northwestern State,Southland,passing,INT,8
2024,5156255,JT Fayard,Northwestern State,Southland,passing,PCT,0.481
2024,5156255,JT Fayard,Northwestern State,Southland,passing,TD,5
2024,5156255,JT Fayard,Northwestern State,Southland,passing,YDS,996
2024,5156255,JT Fayard,Northwestern State,Southland,passing,YPA,6.3
2024,5156292,Czavian Teasett,Southern,SWAC,passing,ATT,128
2024,5156292,Czavian Teasett,Southern,SWAC,passing,COMPLETIONS,71
2024,5156292,Czavian Teasett,Southern,SWAC,passing,INT,2
2024,5156292,Czavian Teasett,Southern,SWAC,passing,PCT,0.555
2024,5156292,Czavian Teasett,Southern,SWAC,passing,TD,6
2024,5156292,Czavian Teasett,Southern,SWAC,passing,YDS,941
2024,5156292,Czavian Teasett,Southern,SWAC,passing,YPA,7.4
2024,5156293,Jalen Woods,Southern,SWAC,passing,ATT,66
2024,5156293,Jalen Woods,Southern,SWAC,passing,COMPLETIONS,38
2024,5156293,Jalen Woods,Southern,SWAC,passing,INT,3
2024,5156293,Jalen Woods,Southern,SWAC,passing,PCT,0.576
2024,5156293,Jalen Woods,Southern,SWAC,passing,TD,4
2024,5156293,Jalen Woods,Southern,SWAC,passing,YDS,541
2024,5156293,Jalen Woods,Southern,SWAC,passing,YPA,8.2
2024,5156751,Drew VanVleet,Dayton,Pioneer,passing,ATT,312
2024,5156751,Drew VanVleet,Dayton,Pioneer,passing,COMPLETIONS,194
2024,5156751,Drew VanVleet,Dayton,Pioneer,passing,INT,10
2024,5156751,Drew VanVleet,Dayton,Pioneer,passing,PCT,0.622
2024,5156751,Drew VanVleet,Dayton,Pioneer,passing,TD,18
2024,5156751,Drew VanVleet,Dayton,Pioneer,passing,YDS,1972
2024,5156751,Drew VanVleet,Dayton,Pioneer,passing,YPA,6.3
2024,5156755,Gavin Lochow,Dayton,Pioneer,passing,ATT,6
2024,5156755,Gavin Lochow,Dayton,Pioneer,passing,COMPLETIONS,3
2024,5156755,Gavin Lochow,Dayton,Pioneer,passing,INT,0
2024,5156755,Gavin Lochow,Dayton,Pioneer,passing,PCT,0.500
2024,5156755,Gavin Lochow,Dayton,Pioneer,passing,TD,1
2024,5156755,Gavin Lochow,Dayton,Pioneer,passing,YDS,68
2024,5156755,Gavin Lochow,Dayton,Pioneer,passing,YPA,11.3
2024,5157481,Collin Hurst,Presbyterian,Pioneer,passing,ATT,272
2024,5157481,Collin Hurst,Presbyterian,Pioneer,passing,COMPLETIONS,182
2024,5157481,Collin Hurst,Presbyterian,Pioneer,passing,INT,4
2024,5157481,Collin Hurst,Presbyterian,Pioneer,passing,PCT,0.669
2024,5157481,Collin Hurst,Presbyterian,Pioneer,passing,TD,17
2024,5157481,Collin Hurst,Presbyterian,Pioneer,passing,YDS,2289
2024,5157481,Collin Hurst,Presbyterian,Pioneer,passing,YPA,8.4
2024,5157486,Jalen Patrick,Presbyterian,Pioneer,passing,ATT,4
2024,5157486,Jalen Patrick,Presbyterian,Pioneer,passing,COMPLETIONS,2
2024,5157486,Jalen Patrick,Presbyterian,Pioneer,passing,INT,0
2024,5157486,Jalen Patrick,Presbyterian,Pioneer,passing,PCT,0.500
2024,5157486,Jalen Patrick,Presbyterian,Pioneer,passing,TD,1
2024,5157486,Jalen Patrick,Presbyterian,Pioneer,passing,YDS,48
2024,5157486,Jalen Patrick,Presbyterian,Pioneer,passing,YPA,12.0
2024,5157537,Caron Tyler,Valparaiso,Pioneer,passing,ATT,153
2024,5157537,Caron Tyler,Valparaiso,Pioneer,passing,COMPLETIONS,87
2024,5157537,Caron Tyler,Valparaiso,Pioneer,passing,INT,4
2024,5157537,Caron Tyler,Valparaiso,Pioneer,passing,PCT,0.569
2024,5157537,Caron Tyler,Valparaiso,Pioneer,passing,TD,6
2024,5157537,Caron Tyler,Valparaiso,Pioneer,passing,YDS,964
2024,5157537,Caron Tyler,Valparaiso,Pioneer,passing,YPA,6.3
2024,5158341,Luke Hutchison,Navy,American Athletic,passing,ATT,1
